scenario,boat_id,time,lat,lon,speed,heading,ax,ay,az,gx,gy,gz
sudden_stop,SU00,132,9.5926274,76.5260199,0.0,82.83,0.0,0.0,9.717,-0.04884,-0.00172,0.0
sudden_stop,SU00,133,9.5926274,76.5260199,0.0,82.83,0.0,0.0,9.7601,0.01809,0.04946,0.0
sudden_stop,SU00,134,9.5926274,76.5260199,0.0,82.83,0.0023,0.0,9.8018,0.00238,-0.00016,0.0
sudden_stop,SU00,135,9.5926274,76.5260199,0.0,82.83,-0.0023,0.0,9.7968,-0.0031,-0.01996,0.0
sudden_stop,SU00,136,9.5926274,76.52602,0.01,82.83,0.0129,0.0,9.7741,0.03091,-0.00283,0.0
sudden_stop,SU00,137,9.5926274,76.52602,0.0,82.83,-0.0129,0.0,9.7874,0.06061,0.04338,0.0
sudden_stop,SU00,138,9.5926274,76.5260201,0.01,82.83,0.0084,0.0,9.855,-0.0035,-0.0256,0.0
sudden_stop,SU00,139,9.5926274,76.5260201,0.0,82.83,-0.0084,0.0,9.7213,-0.02029,0.01483,0.0
sudden_stop,SU00,140,9.5926274,76.5260202,0.01,82.83,0.0131,0.0,9.7832,-0.0157,-0.03469,0.0
sudden_stop,SU00,141,9.5926274,76.5260202,0.0,82.83,-0.0131,0.0,9.7705,0.01138,-0.00301,0.0
sudden_stop,SU00,142,9.5926274,76.5260202,0.0,82.83,0.0,0.0,9.7819,0.01589,-0.01807,0.0
sudden_stop,SU00,143,9.5926274,76.5260202,0.0,82.83,0.0,0.0,9.7394,-0.02468,0.0151,0.0
sudden_stop,SU00,144,9.5926274,76.5260202,0.0,82.83,0.0,0.0,9.7116,-0.03201,-0.00748,0.0
sudden_stop,SU00,145,9.5926274,76.5260202,0.01,82.83,0.0051,0.0,9.8102,-0.02315,0.0097,0.0
sudden_stop,SU00,146,9.5926274,76.5260202,0.0,82.83,-0.0051,0.0,9.7967,-0.01023,0.00841,0.0
sudden_stop,SU00,147,9.5926274,76.5260203,0.0,82.83,0.0029,0.0,9.8252,0.00652,0.00385,0.0
sudden_stop,SU00,148,9.5926274,76.5260204,0.01,82.83,0.0062,0.0,9.7269,0.03574,0.00096,0.0
sudden_stop,SU00,149,9.5926274,76.5260204,0.0,82.83,-0.0077,0.0,9.8601,0.01112,-0.01546,0.0
sudden_stop,SU00,150,9.5926274,76.5260204,0.0,82.83,-0.0015,0.0,9.8288,0.00072,0.0582,0.0
sudden_stop,SU00,151,9.5926274,76.5260205,0.02,82.83,0.0182,0.0,9.7655,0.02624,0.01685,0.0
sudden_stop,SU00,152,9.5926274,76.5260205,0.0,82.83,-0.0182,0.0,9.8773,0.00275,-0.03013,0.0
sudden_stop,SU00,153,9.5926275,76.5260207,0.01,82.83,0.0142,0.0,9.755,0.01426,-0.01268,0.0
sudden_stop,SU00,154,9.5926275,76.5260207,0.0,82.83,-0.0142,0.0,9.7998,0.00819,0.044,0.0
sudden_stop,SU00,155,9.5926275,76.5260207,0.0,82.83,0.0,0.0,9.7821,-0.00398,-0.00642,0.0
sudden_stop,SU00,156,9.5926275,76.5260207,0.01,82.83,0.0072,0.0,9.8216,0.01874,-0.00225,0.0
sudden_stop,SU00,157,9.5926275,76.5260208,0.0,82.83,-0.0038,0.0,9.7841,-0.00204,-0.02454,0.0
sudden_stop,SU00,158,9.5926275,76.5260208,0.01,82.83,0.0032,0.0,9.7482,-0.01101,0.00233,0.0
sudden_stop,SU00,159,9.5926275,76.5260208,0.0,82.83,-0.0066,0.0,9.854,-0.00546,0.01119,0.0
sudden_stop,SU00,160,9.5926275,76.5260208,0.0,82.83,0.0,0.0,9.8063,-0.01391,-0.00761,0.0
sudden_stop,SU00,161,9.5926275,76.5260208,0.0,82.83,0.0,0.0,9.7964,0.0264,-0.00629,0.0
sudden_stop,SU00,162,9.5926275,76.5260208,0.0,82.83,0.0,0.0,9.8643,-0.02839,0.02151,0.0
sudden_stop,SU00,163,9.5926275,76.5260209,0.01,82.83,0.0087,0.0,9.7659,0.00547,-0.01736,0.0
sudden_stop,SU00,164,9.5926275,76.5260209,0.0,82.83,-0.0081,0.0,9.7758,-0.02686,-0.01895,0.0
sudden_stop,SU00,165,9.5926275,76.526021,0.01,82.83,0.0084,0.0,9.898,-0.0037,0.00632,0.0
sudden_stop,SU00,166,9.5926275,76.5260211,0.01,82.83,-0.0012,0.0,9.8876,0.05139,-0.00667,0.0
sudden_stop,SU00,167,9.5926275,76.5260211,0.0,82.83,-0.0074,0.0,9.7855,-0.01234,0.00621,0.0
sudden_stop,SU00,168,9.5926275,76.5260211,0.0,82.83,0.0025,0.0,9.8655,-0.01467,-0.03192,0.0
sudden_stop,SU00,169,9.5926275,76.5260211,0.0,82.83,-0.003,0.0,9.7617,0.02446,-0.01083,0.0
sudden_stop,SU00,170,9.5926275,76.5260212,0.01,82.83,0.0115,0.0,9.8627,0.01014,-0.03683,0.0
sudden_stop,SU00,171,9.5926275,76.5260212,0.0,82.83,-0.0113,0.0,9.8564,-0.01341,0.01444,0.0
sudden_stop,SU00,172,9.5926275,76.5260214,0.02,82.83,0.0185,0.0,9.8352,-0.01464,-0.03343,0.0
sudden_stop,SU00,173,9.5926276,76.5260215,0.02,82.83,0.0004,0.0,9.7139,-0.00391,-0.00549,0.0
sudden_stop,SU00,174,9.5926276,76.5260217,0.02,82.83,0.0004,0.0,9.8763,0.01178,-0.00325,0.0
sudden_stop,SU00,175,9.5926276,76.5260217,0.0,82.83,-0.0171,0.0,9.8095,-0.00519,0.01217,0.0
sudden_stop,SU00,176,9.5926276,76.5260217,0.0,82.83,-0.0024,0.0,9.7571,-0.00938,-0.04395,0.0
sudden_stop,SU00,177,9.5926276,76.5260217,0.0,82.83,0.0,0.0,9.8539,-0.03736,0.0378,0.0
sudden_stop,SU00,178,9.5926276,76.5260217,0.0,82.83,0.0,0.0,9.8257,0.02999,-0.00965,0.0
sudden_stop,SU00,179,9.5926276,76.5260217,0.0,82.83,0.0016,0.0,9.7533,-0.00758,0.00257,0.0
sudden_stop,SU01,0,9.5895367,76.5224773,5.07,82.58,0.0013,0.0,9.8833,0.00094,0.03926,0.0
sudden_stop,SU01,1,9.5895426,76.5225233,5.09,82.58,0.016,0.0,9.9096,0.00742,-0.00272,0.0
sudden_stop,SU01,2,9.5895486,76.5225694,5.1,82.58,0.0171,0.0,9.8398,-0.01177,0.0168,0.0
sudden_stop,SU01,3,9.5895545,76.5226156,5.11,82.58,0.0055,0.0,9.7717,0.00139,0.02228,0.0
sudden_stop,SU01,4,9.5895604,76.5226618,5.12,82.58,0.0074,0.0,9.8069,-0.00106,0.01587,0.0
sudden_stop,SU01,5,9.5895664,76.5227081,5.12,82.58,0.0056,0.0,9.81,0.0258,0.03087,0.0
sudden_stop,SU01,6,9.5895723,76.5227544,5.13,82.58,0.0084,0.0,9.8805,-0.00941,0.01779,0.0
sudden_stop,SU01,7,9.5895782,76.5228006,5.11,82.58,-0.0164,0.0,9.7966,-0.01983,-0.02292,0.0
sudden_stop,SU01,8,9.5895842,76.5228468,5.11,82.58,-0.0066,0.0,9.8841,0.02605,0.01973,0.0
sudden_stop,SU01,9,9.5895901,76.522893,5.11,82.58,0.0059,0.0,9.7524,0.03257,0.01351,0.0
sudden_stop,SU01,10,9.589596,76.5229392,5.11,82.58,0.0,0.0,9.8401,-0.01683,0.01181,0.0
sudden_stop,SU01,11,9.589602,76.5229854,5.12,82.58,0.0058,0.0,9.8855,-0.03661,-0.01756,0.0
sudden_stop,SU01,12,9.5896079,76.5230317,5.12,82.58,0.0038,0.0,9.8277,-0.00766,-0.03544,0.0
sudden_stop,SU01,13,9.5896139,76.5230781,5.14,82.58,0.0138,0.0,9.7363,0.00995,0.03082,0.0
sudden_stop,SU01,14,9.5896198,76.5231245,5.13,82.58,-0.0073,0.0,9.8256,-7e-05,0.01817,0.0
sudden_stop,SU01,15,9.5896257,76.5231708,5.13,82.58,-0.0035,0.0,9.7654,0.04142,0.03343,0.0
sudden_stop,SU01,16,9.5896317,76.5232171,5.12,82.58,-0.0043,0.0,9.894,-0.00931,0.0251,0.0
sudden_stop,SU01,17,9.5896376,76.5232635,5.13,82.58,0.0114,0.0,9.8164,-0.0025,-0.01526,0.0
sudden_stop,SU01,18,9.5896436,76.5233099,5.14,82.58,0.0074,0.0,9.8079,0.01897,-0.00523,0.0
sudden_stop,SU01,19,9.5896496,76.5233564,5.14,82.58,0.0007,0.0,9.8603,-0.02656,-0.02667,0.0
sudden_stop,SU01,20,9.5896555,76.5234029,5.15,82.58,0.0044,0.0,9.8451,0.01708,0.02887,0.0
sudden_stop,SU01,21,9.5896615,76.5234493,5.14,82.58,-0.003,0.0,9.851,0.00746,0.02848,0.0
sudden_stop,SU01,22,9.5896675,76.5234958,5.14,82.58,0.0009,0.0,9.8066,0.01029,0.02228,0.0
sudden_stop,SU01,23,9.5896734,76.5235424,5.15,82.58,0.0096,0.0,9.8231,-0.00887,0.02494,0.0
sudden_stop,SU01,24,9.5896794,76.5235889,5.15,82.58,-0.004,0.0,9.8444,0.00791,0.00672,0.0
sudden_stop,SU01,25,9.5896854,76.5236354,5.15,82.58,-0.004,0.0,9.8151,-0.02024,-0.00436,0.0
sudden_stop,SU01,26,9.5896914,76.523682,5.16,82.58,0.0121,0.0,9.739,-0.01069,0.02772,0.0
sudden_stop,SU01,27,9.5896973,76.5237286,5.16,82.58,0.0008,0.0,9.7805,0.01089,0.03309,0.0
sudden_stop,SU01,28,9.5897033,76.5237752,5.16,82.58,0.0012,0.0,9.847,-0.01141,-0.02225,0.0
sudden_stop,SU01,29,9.5897093,76.5238218,5.16,82.58,0.0021,0.0,9.8186,0.0101,-0.00977,0.0
sudden_stop,SU01,30,9.5897153,76.5238684,5.16,82.58,-0.0016,0.0,9.7756,0.00355,0.00473,0.0
sudden_stop,SU01,31,9.5897213,76.5239151,5.17,82.58,0.0058,0.0,9.8595,0.0063,0.01709,0.0
sudden_stop,SU01,32,9.5897273,76.5239617,5.16,82.58,-0.0059,0.0,9.781,-0.03321,-0.03896,0.0
sudden_stop,SU01,33,9.5897332,76.5240083,5.16,82.58,-0.0031,0.0,9.7514,0.00173,0.03408,0.0
sudden_stop,SU01,34,9.5897392,76.524055,5.16,82.58,0.0066,0.0,9.8294,-0.03162,-0.00209,0.0
sudden_stop,SU01,35,9.5897452,76.5241017,5.17,82.58,0.0073,0.0,9.9164,-0.02601,-0.0379,0.0
sudden_stop,SU01,36,9.5897512,76.5241485,5.18,82.58,0.0077,0.0,9.7902,-0.0036,-0.02934,0.0
sudden_stop,SU01,37,9.5897573,76.5241953,5.19,82.58,0.0064,0.0,9.8946,0.00543,-0.01837,0.0
sudden_stop,SU01,38,9.5897633,76.5242422,5.19,82.58,0.0036,0.0,9.8148,-0.01436,-0.00883,0.0
sudden_stop,SU01,39,9.5897693,76.524289,5.18,82.58,-0.0045,0.0,9.8048,0.03249,-0.00102,0.0
sudden_stop,SU01,40,9.5897753,76.5243358,5.18,82.58,-0.0,0.0,9.7609,-0.02637,0.01307,0.0
sudden_stop,SU01,41,9.5897813,76.5243828,5.2,82.58,0.016,0.0,9.8585,0.00539,-0.03395,0.0
sudden_stop,SU01,42,9.5897873,76.5244298,5.2,82.58,-0.0025,0.0,9.8027,-0.00781,0.00483,0.0
sudden_stop,SU01,43,9.5897934,76.5244769,5.21,82.58,0.0152,0.0,9.8394,-0.02045,0.0061,0.0
sudden_stop,SU01,44,9.5897994,76.5245239,5.21,82.58,-0.0031,0.0,9.9014,0.02637,0.01699,0.0
sudden_stop,SU01,45,9.5898055,76.524571,5.21,82.58,0.0036,0.0,9.7742,-0.01409,-0.03628,0.0
sudden_stop,SU01,46,9.5898115,76.524618,5.2,82.58,-0.016,0.0,9.8354,0.0114,0.00773,0.0
sudden_stop,SU01,47,9.5898176,76.5246651,5.21,82.58,0.0152,0.0,9.8522,-0.02221,0.01344,0.0
sudden_stop,SU01,48,9.5898236,76.5247122,5.22,82.58,0.0068,0.0,9.7982,-0.00965,-0.01554,0.0
sudden_stop,SU01,49,9.5898296,76.5247592,5.2,82.58,-0.0186,0.0,9.7565,0.01492,0.03081,0.0
sudden_stop,SU01,50,9.5898357,76.5248061,5.19,82.58,-0.0061,0.0,9.8042,0.01932,0.02238,0.0
sudden_stop,SU01,51,9.5898417,76.5248531,5.19,82.58,-0.0007,0.0,9.8382,-0.01467,-0.02472,0.0
sudden_stop,SU01,52,9.5898477,76.5249001,5.21,82.58,0.0118,0.0,9.8396,0.00256,0.01521,0.0
sudden_stop,SU01,53,9.5898538,76.5249471,5.21,82.58,0.0013,0.0,9.7569,-0.00569,0.0171,0.0
sudden_stop,SU01,54,9.5898598,76.5249942,5.21,82.58,0.0025,0.0,9.825,-0.02524,0.00682,0.0
sudden_stop,SU01,55,9.5898658,76.5250411,5.19,82.58,-0.0183,0.0,9.8069,0.02196,-0.0081,0.0
sudden_stop,SU01,56,9.5898719,76.5250881,5.2,82.58,0.013,0.0,9.7807,-0.00458,0.02619,0.0
sudden_stop,SU01,57,9.5898779,76.5251353,5.22,82.58,0.0159,0.0,9.8087,0.01925,-0.00941,0.0
sudden_stop,SU01,58,9.589884,76.5251825,5.23,82.58,0.0049,0.0,9.7736,-0.00379,-0.01623,0.0
sudden_stop,SU01,59,9.58989,76.5252298,5.24,82.58,0.0123,0.0,9.8194,-0.00407,-0.01093,0.0
sudden_stop,SU01,60,9.5898957,76.5252716,4.64,82.15,-0.6009,-0.0353,9.8303,0.00802,-0.02205,-0.0076
sudden_stop,SU01,61,9.5899003,76.5253081,4.04,82.69,-0.6005,0.0382,9.8401,0.02761,-0.02362,0.0095
sudden_stop,SU01,62,9.5899032,76.5253394,3.45,84.62,-0.5868,0.1165,9.8766,0.03636,0.02866,0.0338
sudden_stop,SU01,63,9.5899056,76.5253652,2.85,84.62,-0.604,0.0,9.8987,-0.0284,-0.02831,0.0
sudden_stop,SU01,64,9.5899075,76.5253856,2.25,84.62,-0.5991,0.0,9.8013,-0.01473,0.00733,0.0
sudden_stop,SU01,65,9.5899089,76.5254006,1.65,84.62,-0.5911,0.0,9.8118,-0.01556,0.00736,0.0
sudden_stop,SU01,66,9.5899098,76.5254102,1.05,84.62,-0.6001,0.0,9.8413,0.00602,-0.01256,0.0
sudden_stop,SU01,67,9.5899102,76.5254143,0.46,84.62,-0.5972,0.0,9.8249,-0.03753,0.01162,0.0
sudden_stop,SU01,68,9.5899102,76.5254144,0.01,84.62,-0.4455,0.0,9.7338,0.01108,-0.00808,0.0
sudden_stop,SU01,69,9.5899102,76.5254144,0.0,84.62,-0.0122,0.0,9.6836,0.00944,-0.03842,0.0
sudden_stop,SU01,70,9.5899102,76.5254144,0.0,84.62,-0.0001,0.0,9.7811,0.00265,-0.0121,0.0
sudden_stop,SU01,71,9.5899102,76.5254144,0.0,84.62,0.0,0.0,9.7687,-0.03843,0.0093,0.0
sudden_stop,SU01,72,9.5899102,76.5254144,0.0,84.62,0.0018,0.0,9.8077,0.02231,-0.00705,0.0
sudden_stop,SU01,73,9.5899102,76.5254144,0.0,84.62,-0.0018,0.0,9.8601,0.01642,0.00617,0.0
sudden_stop,SU01,74,9.5899102,76.5254145,0.01,84.62,0.0122,0.0,9.797,-0.02655,0.02426,0.0
sudden_stop,SU01,75,9.5899102,76.5254146,0.0,84.62,-0.0098,0.0,9.7596,-0.04109,0.00917,0.0
sudden_stop,SU01,76,9.5899102,76.5254146,0.0,84.62,-0.0024,0.0,9.7779,0.02057,0.02441,0.0
sudden_stop,SU01,77,9.5899102,76.5254147,0.02,84.62,0.0167,0.0,9.8884,-0.0474,-0.0006,0.0
sudden_stop,SU01,78,9.5899102,76.5254147,0.0,84.62,-0.0167,0.0,9.7662,-0.00798,-0.01573,0.0
sudden_stop,SU01,79,9.5899102,76.5254149,0.02,84.62,0.0159,0.0,9.8419,0.0103,-0.03843,0.0
sudden_stop,SU01,80,9.5899102,76.5254149,0.0,84.62,-0.0133,0.0,9.8515,0.03262,0.0142,0.0
sudden_stop,SU01,81,9.5899102,76.5254149,0.0,84.62,-0.0026,0.0,9.8597,-0.01635,0.0019,0.0
sudden_stop,SU01,82,9.5899103,76.525415,0.01,84.62,0.0094,0.0,9.8331,0.00503,-0.01471,0.0
sudden_stop,SU01,83,9.5899103,76.525415,0.0,84.62,-0.0094,0.0,9.8379,-0.01095,0.02767,0.0
sudden_stop,SU01,84,9.5899103,76.5254151,0.02,84.62,0.0176,0.0,9.8472,-0.01466,0.02152,0.0
sudden_stop,SU01,85,9.5899103,76.5254151,0.0,84.62,-0.0176,0.0,9.8894,0.01626,0.00345,0.0
sudden_stop,SU01,86,9.5899103,76.5254151,0.0,84.62,0.0,0.0,9.7501,0.01828,0.01179,0.0
sudden_stop,SU01,87,9.5899103,76.5254151,0.0,84.62,0.0,0.0,9.8735,-0.01942,-0.01866,0.0
sudden_stop,SU01,88,9.5899103,76.5254152,0.01,84.62,0.0121,0.0,9.8537,0.01153,0.01781,0.0
sudden_stop,SU01,89,9.5899103,76.5254152,0.0,84.62,-0.0121,0.0,9.7814,-0.00427,0.04859,0.0
sudden_stop,SU01,90,9.5899103,76.5254152,0.0,84.62,0.0,0.0,9.8344,0.02552,-0.02875,0.0
sudden_stop,SU01,91,9.5899103,76.5254153,0.01,84.62,0.0076,0.0,9.8776,0.00201,0.002,0.0
sudden_stop,SU01,92,9.5899103,76.5254153,0.0,84.62,-0.0076,0.0,9.8024,0.02097,-0.01059,0.0
sudden_stop,SU01,93,9.5899103,76.5254153,0.0,84.62,0.0,0.0,9.8295,0.00292,-0.02862,0.0
sudden_stop,SU01,94,9.5899103,76.5254153,0.0,84.62,0.0,0.0,9.7835,-0.03571,-0.00372,0.0
sudden_stop,SU01,95,9.5899103,76.5254153,0.0,84.62,0.0032,0.0,9.7856,-0.00283,-0.03412,0.0
sudden_stop,SU01,96,9.5899103,76.5254155,0.02,84.62,0.0163,0.0,9.8736,0.03544,0.00564,0.0
sudden_stop,SU01,97,9.5899103,76.5254157,0.02,84.62,-0.0039,0.0,9.8251,-0.00711,0.02033,0.0
sudden_stop,SU01,98,9.5899103,76.5254157,0.0,84.62,-0.013,0.0,9.8858,-0.00015,0.03364,0.0
sudden_stop,SU01,99,9.5899103,76.5254157,0.0,84.62,-0.0026,0.0,9.7783,0.02227,0.00715,0.0
sudden_stop,SU01,100,9.5899103,76.5254157,0.0,84.62,0.0,0.0,9.8172,-0.01788,-0.0275,0.0
sudden_stop,SU01,101,9.5899103,76.5254158,0.02,84.62,0.0171,0.0,9.8832,-0.00751,-0.01342,0.0
sudden_stop,SU01,102,9.5899103,76.5254159,0.01,84.62,-0.0048,0.0,9.7807,0.04531,-0.00924,0.0
sudden_stop,SU01,103,9.5899103,76.5254159,0.0,84.62,-0.0123,0.0,9.8586,0.02042,0.0167,0.0
sudden_stop,SU01,104,9.5899104,76.5254161,0.02,84.62,0.018,0.0,9.8064,-0.01674,-0.00836,0.0
sudden_stop,SU01,105,9.5899104,76.5254162,0.01,84.62,-0.0102,0.0,9.8441,0.00913,0.00137,0.0
sudden_stop,SU01,106,9.5899104,76.5254163,0.01,84.62,0.0019,0.0,9.7711,-0.00055,-0.00941,0.0
sudden_stop,SU01,107,9.5899104,76.5254163,0.0,84.62,-0.0096,0.0,9.8946,-0.02174,-0.00642,0.0
sudden_stop,SU01,108,9.5899104,76.5254164,0.01,84.62,0.0107,0.0,9.8398,0.00656,0.00646,0.0
sudden_stop,SU01,109,9.5899104,76.5254164,0.01,84.62,-0.0037,0.0,9.7891,0.02145,0.0368,0.0
sudden_stop,SU01,110,9.5899104,76.5254166,0.02,84.62,0.0149,0.0,9.8306,0.0123,-0.00025,0.0
sudden_stop,SU01,111,9.5899104,76.5254167,0.01,84.62,-0.0122,0.0,9.8141,0.00191,-0.0133,0.0
sudden_stop,SU01,112,9.5899104,76.5254168,0.01,84.62,0.0024,0.0,9.8356,-0.01775,0.00268,0.0
sudden_stop,SU01,113,9.5899104,76.5254169,0.01,84.62,-0.0066,0.0,9.7081,-0.00308,-0.02892,0.0
sudden_stop,SU01,114,9.5899104,76.5254169,0.01,84.62,0.0007,0.0,9.7266,-0.00068,0.05448,0.0
sudden_stop,SU01,115,9.5899104,76.5254169,0.0,84.62,-0.0063,0.0,9.8823,-0.01339,0.00741,0.0
sudden_stop,SU01,116,9.5899104,76.5254169,0.0,84.62,0.0,0.0,9.8883,0.01818,0.01201,0.0
sudden_stop,SU01,117,9.5899104,76.5254169,0.0,84.62,0.0,0.0,9.7687,0.02366,0.02281,0.0
sudden_stop,SU01,118,9.5899104,76.5254169,0.0,84.62,0.0,0.0,9.8183,0.02175,-0.01314,0.0
sudden_stop,SU01,119,9.5899104,76.5254169,0.0,84.62,0.0,0.0,9.857,-0.03383,-0.00306,0.0
sudden_stop,SU01,120,9.5899104,76.5254169,0.0,84.62,0.0009,0.0,9.8092,0.00994,-0.019,0.0
sudden_stop,SU01,121,9.5899104,76.525417,0.01,84.62,0.0098,0.0,9.8363,-0.03208,0.01892,0.0
sudden_stop,SU01,122,9.5899105,76.5254171,0.01,84.62,0.0011,0.0,9.8075,0.01285,0.00299,0.0
sudden_stop,SU01,123,9.5899105,76.5254172,0.0,84.62,-0.0107,0.0,9.8092,0.00483,0.027,0.0
sudden_stop,SU01,124,9.5899105,76.5254172,0.0,84.62,-0.0004,0.0,9.8801,0.01173,-0.01017,0.0
sudden_stop,SU01,125,9.5899105,76.5254172,0.0,84.62,-0.0007,0.0,9.8155,0.02087,-0.03246,0.0
sudden_stop,SU01,126,9.5899105,76.5254172,0.0,84.62,0.0011,0.0,9.8976,-0.00981,-0.02231,0.0
sudden_stop,SU01,127,9.5899105,76.5254172,0.0,84.62,-0.0011,0.0,9.8479,-0.02133,-0.01545,0.0
sudden_stop,SU01,128,9.5899105,76.5254172,0.0,84.62,0.0023,0.0,9.8224,0.03141,0.01845,0.0
sudden_stop,SU01,129,9.5899105,76.5254172,0.0,84.62,-0.0023,0.0,9.8938,0.004,0.02997,0.0
sudden_stop,SU01,130,9.5899105,76.5254172,0.0,84.62,0.0,0.0,9.7912,0.00186,0.02084,0.0
sudden_stop,SU01,131,9.5899105,76.5254173,0.01,84.62,0.0115,0.0,9.7921,0.03791,-0.00567,0.0
sudden_stop,SU01,132,9.5899105,76.5254173,0.0,84.62,-0.0115,0.0,9.8278,0.01666,-0.02187,0.0
sudden_stop,SU01,133,9.5899105,76.5254173,0.0,84.62,0.0,0.0,9.8398,-0.01157,0.02459,0.0
sudden_stop,SU01,134,9.5899105,76.5254173,0.0,84.62,0.0009,0.0,9.7917,-0.05649,0.01155,0.0
sudden_stop,SU01,135,9.5899105,76.5254175,0.02,84.62,0.0214,0.0,9.822,0.0135,0.03155,0.0
sudden_stop,SU01,136,9.5899105,76.5254175,0.0,84.62,-0.0202,0.0,9.7881,0.01236,-0.01085,0.0
sudden_stop,SU01,137,9.5899105,76.5254176,0.01,84.62,0.0057,0.0,9.7636,-0.0015,0.0008,0.0
sudden_stop,SU01,138,9.5899105,76.5254176,0.0,84.62,-0.0058,0.0,9.8383,-0.01229,0.00304,0.0
sudden_stop,SU01,139,9.5899105,76.5254176,0.0,84.62,-0.002,0.0,9.8543,0.03281,0.01,0.0
sudden_stop,SU01,140,9.5899105,76.5254176,0.0,84.62,0.0,0.0,9.8962,0.00859,0.00841,0.0
sudden_stop,SU01,141,9.5899105,76.5254177,0.0,84.62,0.0041,0.0,9.8773,0.01863,0.04086,0.0
sudden_stop,SU01,142,9.5899105,76.5254177,0.0,84.62,-0.0041,0.0,9.7937,0.0179,-0.02299,0.0
sudden_stop,SU01,143,9.5899105,76.5254177,0.0,84.62,0.0,0.0,9.8082,-0.00973,0.01613,0.0
sudden_stop,SU01,144,9.5899105,76.5254178,0.02,84.62,0.0187,0.0,9.8382,-0.00658,0.01706,0.0
sudden_stop,SU01,145,9.5899105,76.5254178,0.0,84.62,-0.0187,0.0,9.8439,-0.02204,-0.01905,0.0
sudden_stop,SU01,146,9.5899105,76.5254179,0.01,84.62,0.0066,0.0,9.8202,-0.03735,0.03426,0.0
sudden_stop,SU01,147,9.5899105,76.5254179,0.0,84.62,-0.0066,0.0,9.8702,-0.01824,0.00481,0.0
sudden_stop,SU01,148,9.5899105,76.525418,0.01,84.62,0.0113,0.0,9.8013,0.03351,0.00252,0.0
sudden_stop,SU01,149,9.5899105,76.525418,0.0,84.62,-0.0113,0.0,9.878,-0.00515,-0.01166,0.0
sudden_stop,SU01,150,9.5899105,76.525418,0.0,84.62,0.0,0.0,9.7966,0.02163,-0.03797,0.0
sudden_stop,SU01,151,9.5899105,76.525418,0.0,84.62,0.0,0.0,9.8427,0.00219,0.00122,0.0
sudden_stop,SU01,152,9.5899105,76.525418,0.0,84.62,0.0,0.0,9.8773,0.01457,0.01736,0.0
sudden_stop,SU01,153,9.5899105,76.525418,0.0,84.62,0.0,0.0,9.8724,0.01085,0.00281,0.0
sudden_stop,SU01,154,9.5899105,76.525418,0.0,84.62,0.005,0.0,9.8139,-0.01548,-0.01708,0.0
sudden_stop,SU01,155,9.5899105,76.525418,0.0,84.62,-0.005,0.0,9.8163,-0.0144,0.00172,0.0
sudden_stop,SU01,156,9.5899105,76.525418,0.0,84.62,0.0,0.0,9.9026,-0.06939,0.03081,0.0
sudden_stop,SU01,157,9.5899105,76.525418,0.0,84.62,0.0,0.0,9.8339,0.00219,0.04044,0.0
sudden_stop,SU01,158,9.5899106,76.5254181,0.01,84.62,0.0124,0.0,9.8169,-0.01635,0.02159,0.0
sudden_stop,SU01,159,9.5899106,76.5254181,0.0,84.62,-0.0124,0.0,9.7966,-0.02407,-0.00687,0.0
sudden_stop,SU01,160,9.5899106,76.5254181,0.0,84.62,0.0,0.0,9.8017,0.01058,0.00424,0.0
sudden_stop,SU01,161,9.5899106,76.5254182,0.0,84.62,0.0044,0.0,9.7843,-0.00027,0.02708,0.0
sudden_stop,SU01,162,9.5899106,76.5254183,0.01,84.62,0.0073,0.0,9.8369,-0.01354,-0.00146,0.0
sudden_stop,SU01,163,9.5899106,76.5254183,0.0,84.62,-0.0116,0.0,9.784,-0.0242,-0.00752,0.0
sudden_stop,SU01,164,9.5899106,76.5254183,0.0,84.62,-0.0001,0.0,9.7374,-0.0209,0.05804,0.0
sudden_stop,SU01,165,9.5899106,76.5254183,0.0,84.62,0.0,0.0,9.7938,-0.01685,0.00562,0.0
sudden_stop,SU01,166,9.5899106,76.5254184,0.01,84.62,0.0105,0.0,9.7463,-0.01351,0.00782,0.0
sudden_stop,SU01,167,9.5899106,76.5254184,0.0,84.62,-0.0105,0.0,9.8214,0.02334,-0.03054,0.0
sudden_stop,SU01,168,9.5899106,76.5254185,0.02,84.62,0.0167,0.0,9.7874,0.01435,-0.0301,0.0
sudden_stop,SU01,169,9.5899106,76.5254186,0.0,84.62,-0.0134,0.0,9.8021,-0.0197,0.02667,0.0
sudden_stop,SU01,170,9.5899106,76.5254186,0.01,84.62,0.0031,0.0,9.7659,0.02912,-0.01632,0.0
sudden_stop,SU01,171,9.5899106,76.5254186,0.0,84.62,-0.0063,0.0,9.8323,-0.00747,-0.02092,0.0
sudden_stop,SU01,172,9.5899106,76.5254186,0.0,84.62,0.0,0.0,9.8619,-0.01155,0.03672,0.0
sudden_stop,SU01,173,9.5899106,76.5254186,0.0,84.62,0.0,0.0,9.8161,0.00055,0.02205,0.0
sudden_stop,SU01,174,9.5899106,76.5254187,0.01,84.62,0.0121,0.0,9.8167,-0.00267,-0.00246,0.0
sudden_stop,SU01,175,9.5899106,76.5254188,0.01,84.62,-0.0009,0.0,9.8511,-0.01641,0.02718,0.0
sudden_stop,SU01,176,9.5899106,76.5254188,0.0,84.62,-0.0111,0.0,9.8063,0.00289,-0.03798,0.0
